GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031061200,Census Tract 612; Cook County; Illinois,0.0375128468653648,11.718776356383003,0.0041152263374485,0.0431654676258992,0.3352490421455938,-2.117746371032731
17031061500,Census Tract 615; Cook County; Illinois,0.1004997223764575,11.76724204893533,0.0121951219512195,0.0152091254752851,0.1859099804305283,-2.170835897885561
17031061800,Census Tract 618; Cook County; Illinois,0.0967136150234741,11.352040493952584,0.0827447023208879,0.0,0.4792703150912106,-0.8519897542608578
17031061901,Census Tract 619.01; Cook County; Illinois,0.2429226206524669,11.208693868140545,0.0296627387240958,0.1198979591836734,0.5146443514644351,0.019002291748658227
17031061902,Census Tract 619.02; Cook County; Illinois,0.0801135123335516,11.46902582268021,0.0098381466201205,0.0,0.4156746031746032,-1.6386402642425795
17031062000,Census Tract 620; Cook County; Illinois,0.0923535253227408,11.706640205593626,0.0099461251554082,0.0265151515151515,0.3497229916897507,-1.8536967840664873
17031062100,Census Tract 621; Cook County; Illinois,0.0947669877636032,11.546959674513133,0.0131458269642311,0.0,0.4608695652173913,-1.5577322301842107
17031062200,Census Tract 622; Cook County; Illinois,0.049054184033344,12.191765788783728,0.0348300461603021,0.0165562913907284,0.3243243243243243,-2.449746521694712
17031062300,Census Tract 623; Cook County; Illinois,0.0426065162907268,12.429220196836384,0.0040322580645161,0.0951008645533141,0.2153846153846154,-2.860711242006521
17031062400,Census Tract 624; Cook County; Illinois,0.1070438158624514,11.93400798397347,0.039451114922813,0.0,0.5067024128686327,-1.6501750804103674
17031062500,Census Tract 625; Cook County; Illinois,0.1080139372822299,12.222600308135778,0.0364715860899067,0.0866666666666666,0.3193277310924369,-1.998446593956648
17031062600,Census Tract 626; Cook County; Illinois,0.0241691842900302,12.257411938859756,0.0313411078717201,0.0519713261648745,0.4412811387900356,-2.345639263478032
17031062700,Census Tract 627; Cook County; Illinois,0.1134842205929231,11.898044998412963,0.0396419437340153,0.0457038391224862,0.42,-1.5824179420654787
17031062800,Census Tract 628; Cook County; Illinois,0.0302099334357398,12.155510662616557,0.0229144289294665,0.029040404040404,0.1655405405405405,-2.797520267335824
